epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,4.881587,3.405824,0.737770,0.000000,0.137193,553.659228
2,3.326755,3.578999,0.689420,0.365780,0.248941,550.750120
3,3.226694,3.217770,0.738339,0.180118,0.334902,550.604112
4,3.168797,3.286090,0.736633,0.494292,0.409254,549.205666
5,3.115302,3.273200,0.722412,0.469023,0.423422,549.150072
6,3.063620,3.662438,0.728669,0.185056,0.289973,549.058405
7,3.023647,3.208812,0.747440,0.179514,0.288430,548.770503
8,2.977692,3.527061,0.653584,0.450375,0.457972,549.531308
9,2.938625,4.251891,0.436860,0.285525,0.258051,549.598341
10,2.895163,3.038251,0.734357,0.575803,0.550108,550.324325
11,2.855985,2.853021,0.766780,0.357346,0.533264,551.363785
12,2.816101,3.378057,0.758248,0.247709,0.313839,550.906582
13,2.778939,2.788023,0.784414,0.511412,0.586550,550.688804
14,2.751362,2.689859,0.788396,0.552296,0.632477,548.439200
15,2.709466,2.755090,0.784983,0.614574,0.686558,549.607044
16,2.685608,2.649736,0.800341,0.646743,0.681715,549.476161
17,2.660842,3.456522,0.555745,0.411813,0.430911,550.300900
18,2.629218,2.660751,0.790671,0.603329,0.657146,550.391998
19,2.610675,2.584767,0.806030,0.652049,0.704605,549.130776
20,2.592618,2.614001,0.801479,0.650049,0.698722,550.879879
21,2.571989,2.573713,0.807736,0.620996,0.666302,551.057663
22,2.544190,2.522259,0.813993,0.649602,0.677242,549.947395
23,2.529629,2.503695,0.809443,0.630924,0.673848,550.381272
24,2.508865,2.466802,0.826507,0.716260,0.715630,550.456749
25,2.486350,2.469316,0.811149,0.657569,0.704006,549.482478
26,2.468922,2.551582,0.792947,0.650543,0.659167,549.027795
27,2.451462,2.671861,0.786121,0.634504,0.618026,549.374110
28,2.437066,2.437596,0.803754,0.651333,0.705585,550.281301
29,2.414833,2.397797,0.816837,0.687953,0.729872,547.313096
30,2.393990,2.494267,0.796359,0.613585,0.638273,550.502708
31,2.385840,2.412764,0.799772,0.556619,0.653019,549.836527
32,2.367566,2.350500,0.809443,0.614906,0.674504,549.605173
33,2.352153,2.385031,0.795222,0.677896,0.734149,549.619622
34,2.329016,2.322537,0.815700,0.641948,0.688278,549.521063
35,2.316211,2.419842,0.795791,0.684419,0.716406,547.192214
36,2.300949,2.322978,0.814562,0.689086,0.704706,548.354453
37,2.281337,2.295717,0.825370,0.716167,0.738309,548.780005
38,2.273726,2.256616,0.820250,0.701230,0.728624,547.400402
39,2.253705,2.367085,0.800341,0.707616,0.706282,548.869887
40,2.248612,2.197283,0.825370,0.704161,0.728307,549.618129
41,2.229899,2.289518,0.807736,0.711581,0.734836,549.928068
42,2.213622,2.296349,0.800910,0.553416,0.642652,550.823839
43,2.196976,2.283351,0.811718,0.705688,0.709897,551.120296
44,2.186808,2.192245,0.824801,0.701316,0.722636,548.905776
45,2.165110,2.187311,0.812287,0.646229,0.686134,550.110974
46,2.161708,2.238562,0.816268,0.655083,0.697987,550.193246
47,2.140579,2.127704,0.828214,0.724295,0.759508,550.681702
48,2.127057,2.116269,0.827645,0.726315,0.739193,549.111553
49,2.113421,2.161581,0.811718,0.626412,0.684495,549.563569
50,2.098437,2.156049,0.833333,0.721645,0.728749,549.174347
51,2.089440,2.104597,0.827645,0.724915,0.747168,548.795603
52,2.082880,2.082705,0.825370,0.725964,0.732738,550.099109
53,2.051534,2.077170,0.825370,0.721615,0.737177,549.575199
54,2.051709,2.064342,0.823094,0.735081,0.749010,549.981730
55,2.040123,2.197616,0.804892,0.583431,0.640085,551.100478
56,2.029454,2.080848,0.818544,0.662546,0.723720,550.407064
57,2.016914,2.037576,0.821957,0.672768,0.717576,550.763380
58,2.002038,2.268826,0.804892,0.584038,0.623881,549.866270
59,1.984371,2.071478,0.821388,0.709642,0.742240,550.522358
60,1.978055,2.025246,0.828783,0.713740,0.737836,550.241796
61,1.966002,2.043018,0.815131,0.685685,0.702043,551.679727
62,1.961307,1.980965,0.828783,0.734625,0.737945,550.350634
63,1.933792,2.000641,0.823094,0.704998,0.738682,548.902941
64,1.935510,2.044581,0.810011,0.675791,0.728579,550.605999
65,1.926462,1.945496,0.828214,0.716635,0.737408,550.630385
66,1.909291,1.972786,0.825939,0.725189,0.736703,550.239414
67,1.892555,1.943531,0.821388,0.696040,0.735982,550.690599
68,1.895783,2.025728,0.817406,0.695842,0.714399,549.452978
69,1.876568,1.940176,0.815131,0.679667,0.738609,550.380081
70,1.866169,1.976843,0.814562,0.706605,0.727335,550.402030
71,1.853149,1.924831,0.827645,0.726642,0.757293,550.662257
72,1.850909,1.990711,0.813424,0.684907,0.702483,550.645087
73,1.823794,1.919728,0.819113,0.701582,0.724272,549.910821
74,1.829014,1.931881,0.821957,0.666189,0.720473,548.777265
75,1.821324,1.923904,0.816268,0.656300,0.702450,549.025735
76,1.802464,1.938857,0.823663,0.733047,0.739383,547.779836
77,1.793387,1.953366,0.824801,0.666650,0.700567,548.481671
78,1.788664,1.861713,0.827645,0.715960,0.743544,547.283896
79,1.775088,1.842382,0.829352,0.726405,0.756534,548.814221
80,1.763980,2.006666,0.799204,0.693455,0.698608,549.391153
81,1.751675,1.802825,0.834471,0.751661,0.787915,547.620090
82,1.751503,1.934586,0.820250,0.639674,0.694409,549.405328
83,1.733814,1.832807,0.829920,0.736094,0.763478,550.079296
84,1.725960,1.787348,0.832765,0.727483,0.737664,550.435970
85,1.717333,1.814784,0.828783,0.727517,0.749526,550.129539
86,1.711514,2.119613,0.760523,0.630919,0.658519,551.602758
87,1.706185,1.787239,0.836746,0.729982,0.753696,549.560214
88,1.690207,1.805488,0.824801,0.713707,0.741910,550.499436
89,1.680046,1.771563,0.833333,0.718017,0.745390,550.761196
90,1.670646,1.822659,0.821957,0.678847,0.721505,550.024073
91,1.658650,1.755814,0.827645,0.722309,0.772569,553.175503
92,1.656733,1.874104,0.821388,0.682093,0.722596,550.245470
93,1.645597,1.828337,0.820819,0.689627,0.713912,550.521011
94,1.637920,1.806049,0.820250,0.719670,0.760137,550.563586
95,1.634203,1.744580,0.831627,0.742934,0.771389,550.102171
96,1.626016,1.878156,0.798635,0.676296,0.719384,550.433206
97,1.613109,1.749842,0.831058,0.733824,0.751684,550.683958
98,1.604699,1.720904,0.832765,0.718632,0.741452,551.522654
99,1.599520,1.722187,0.835040,0.739521,0.759287,550.317506
100,1.585493,1.770386,0.820250,0.636696,0.683154,550.749051
101,1.576788,1.771201,0.819681,0.677057,0.727022,550.103530
102,1.574497,1.711766,0.839022,0.771772,0.764474,549.156709
103,1.564231,1.726034,0.828214,0.722532,0.748988,548.495101
104,1.558922,1.728086,0.821388,0.716607,0.764630,551.257976
105,1.547443,1.699356,0.829352,0.712154,0.732974,548.377743
106,1.549014,1.649291,0.829920,0.730380,0.755440,551.382298
107,1.534735,1.777870,0.811149,0.735852,0.748124,549.408062
108,1.528765,1.803142,0.819113,0.646334,0.668081,551.406172
109,1.526042,1.805476,0.809443,0.594823,0.658054,551.888793
110,1.509675,1.729486,0.826507,0.726544,0.753379,550.405122
111,1.501650,1.735330,0.831058,0.732558,0.733344,550.503420
112,1.484651,1.725852,0.812856,0.691417,0.720594,549.294655
113,1.490817,1.694338,0.832765,0.739317,0.762310,551.317824
114,1.480118,1.661367,0.828783,0.709949,0.738884,550.798556
115,1.474278,1.655052,0.829920,0.716253,0.720830,549.828181
116,1.471628,1.683484,0.835040,0.733696,0.757579,550.069280
117,1.458338,1.707377,0.833902,0.728977,0.750505,549.538129
118,1.451901,1.682563,0.839022,0.721945,0.744338,551.043503
119,1.441097,1.665241,0.839590,0.739283,0.737142,550.974678
120,1.433230,1.643872,0.837884,0.716766,0.743498,550.609783
121,1.428818,1.715159,0.814562,0.709563,0.730352,550.175909
122,1.418387,1.644005,0.822526,0.680203,0.714004,551.007845
123,1.412021,1.609010,0.832765,0.719707,0.756272,549.987013
124,1.407720,1.671845,0.826507,0.755520,0.762874,549.903302
125,1.404409,1.581919,0.828214,0.727683,0.758119,553.456322
126,1.392020,1.653673,0.820250,0.729611,0.752005,767.883694
127,1.392130,1.725287,0.832765,0.729146,0.750444,552.167602
128,1.376939,1.614387,0.827076,0.726020,0.738087,551.476078
129,1.372747,1.592910,0.837315,0.769350,0.773667,549.399112
130,1.367935,1.699599,0.812856,0.731210,0.760904,547.177579
131,1.362971,1.723188,0.805461,0.595836,0.640467,549.766122
132,1.353053,1.738049,0.816837,0.707813,0.736530,548.606240
133,1.349511,1.762341,0.829920,0.694268,0.739207,546.810918
134,1.340201,1.671062,0.813993,0.721602,0.752574,549.225254
135,1.332022,1.607808,0.837315,0.752652,0.753223,549.414697
136,1.318988,1.603181,0.834471,0.745268,0.764357,546.213863
137,1.317587,1.679553,0.828214,0.726774,0.741026,546.718330
138,1.314010,1.695659,0.812856,0.674021,0.718139,547.578758
139,1.304759,1.633808,0.832196,0.744363,0.767459,546.943591
140,1.296789,1.614858,0.829352,0.731788,0.732646,547.663496
141,1.292242,1.636508,0.819681,0.703649,0.741986,550.491862
142,1.282334,1.689593,0.823663,0.717162,0.746370,549.364679
143,1.281847,1.605349,0.827076,0.721328,0.745606,548.727054
144,1.268121,1.631761,0.820819,0.707461,0.727319,548.664027
145,1.260151,1.704802,0.820819,0.722064,0.745187,548.296934
146,1.255547,1.677409,0.823094,0.725381,0.744018,549.453624
147,1.243893,1.624016,0.821388,0.717570,0.735815,549.333165
148,1.247966,1.661433,0.806030,0.686130,0.722210,549.147381
149,1.226195,1.692754,0.805461,0.731082,0.748666,549.098444
150,1.234332,1.657732,0.810580,0.733723,0.737793,548.104912
151,1.213282,1.626159,0.824801,0.738867,0.767679,548.298763
152,1.221707,1.760028,0.824801,0.704503,0.727351,547.104969
153,1.208748,1.666655,0.825370,0.738850,0.758755,547.943320
154,1.201215,1.670328,0.827076,0.747238,0.770145,550.424533
155,1.190747,1.615564,0.835609,0.729486,0.750937,548.255136
156,1.182747,1.674156,0.825939,0.749164,0.763825,548.656953
157,1.177211,1.635936,0.824801,0.718669,0.752358,549.217247
158,1.177389,1.795496,0.822526,0.718474,0.754444,548.875244
159,1.168111,1.774495,0.798066,0.705856,0.720466,548.401972
160,1.159463,1.684415,0.815700,0.696238,0.724101,548.802710
161,1.149974,1.918958,0.810580,0.648312,0.684770,548.481485
