epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
99,1.332759,1.401174,0.828214,0.710452,0.748575,460.152766
100,1.328406,1.438740,0.814562,0.660133,0.713493,461.125131
101,1.321853,1.622857,0.799772,0.565169,0.606933,456.990400
102,1.321064,1.419187,0.839022,0.753239,0.765745,456.175220
103,1.316549,1.426213,0.827076,0.724622,0.749731,455.435905
104,1.306921,1.408445,0.829352,0.722268,0.763743,461.824063
105,1.306147,1.471622,0.823663,0.698345,0.724873,455.655117
106,1.309600,1.413098,0.830489,0.736170,0.750101,458.464710
107,1.299579,1.419439,0.820819,0.707288,0.740586,457.220276
108,1.293682,1.487395,0.815131,0.627951,0.681816,460.674397
109,1.290718,1.404838,0.828214,0.717675,0.746291,462.149326
110,1.284204,1.568919,0.817406,0.646623,0.689650,466.000898
111,1.284066,1.385292,0.832765,0.724581,0.746026,463.745262
112,1.269244,1.530683,0.796928,0.691665,0.708395,469.492091
113,1.273508,1.448865,0.825939,0.722302,0.743891,463.093628
114,1.263240,1.402414,0.835609,0.734256,0.746587,465.927464
115,1.266806,1.387280,0.820819,0.706560,0.738376,465.275879
116,1.258913,1.389247,0.827076,0.716534,0.761886,472.474075
117,1.253568,1.371681,0.834471,0.705460,0.729702,465.694816
118,1.256336,1.431455,0.836746,0.748685,0.762221,472.245660
119,1.244688,1.417305,0.826507,0.731742,0.735834,466.709663
120,1.245287,1.381427,0.820250,0.695228,0.728671,467.555940
121,1.244804,1.443319,0.821957,0.694583,0.722883,476.658416
122,1.237008,1.405891,0.820250,0.690268,0.733952,475.662860
123,1.232129,1.356195,0.838453,0.753666,0.778215,469.547105
124,1.234001,1.414044,0.816837,0.730624,0.766930,463.897298
125,1.226500,1.319098,0.831627,0.735840,0.754832,458.697816
126,1.217299,1.370664,0.830489,0.751031,0.763428,463.488341
127,1.219502,1.519159,0.815700,0.670121,0.714928,603.587210
128,1.217564,1.676426,0.777588,0.662051,0.675249,472.501631
129,1.207680,1.443899,0.814562,0.724851,0.748290,464.215122
130,1.206932,1.397888,0.828214,0.740347,0.764707,594.182079
131,1.205672,1.716935,0.794653,0.565339,0.614359,556.553607
