epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,3.194421,3.178632,0.067160,0.000000,0.000000,492.600652
2,3.176111,3.170304,0.067160,0.000000,0.000000,437.441825
3,3.167764,3.162056,0.067160,0.000000,0.000000,454.124901
4,3.159607,3.153888,0.067160,0.000000,0.000000,445.565841
5,3.151440,3.145800,0.067160,0.000000,0.000000,447.861917
6,3.143324,3.137790,0.067160,0.000000,0.000000,441.085783
7,3.135412,3.129861,0.067160,0.000000,0.000000,454.956377
8,3.127487,3.122012,0.067160,0.000000,0.000000,454.400815
9,3.119697,3.114240,0.067160,0.000000,0.000000,440.174071
10,3.111985,3.106542,0.067160,0.000000,0.000000,458.346715
11,3.104267,3.098919,0.067160,0.000000,0.000000,444.089549
12,3.096741,3.091370,0.067160,0.000000,0.000000,457.509326
13,3.089188,3.083896,0.067160,0.000000,0.000000,443.525575
14,3.081724,3.076500,0.067160,0.000000,0.000000,444.904489
15,3.074423,3.069175,0.067160,0.000000,0.000000,454.918575
16,3.067185,3.061922,0.067160,0.000000,0.000000,439.778731
17,3.059878,3.054738,0.067160,0.000000,0.000000,450.052252
18,3.052805,3.047624,0.067160,0.000000,0.000000,444.827954
19,3.045664,3.040579,0.067160,0.000000,0.000000,451.718271
20,3.038657,3.033607,0.067160,0.000000,0.000000,450.825452
21,3.031693,3.026704,0.067160,0.000000,0.000000,456.237894
22,3.024823,3.019869,0.067160,0.000000,0.000000,455.076492
23,3.018010,3.013100,0.067160,0.000000,0.000000,455.834124
24,3.011318,3.006396,0.067160,0.000000,0.000000,451.278837
25,3.004608,2.999757,0.067160,0.000000,0.000000,469.562871
26,2.998020,2.993183,0.067160,0.000000,0.000000,453.703423
27,2.991451,2.986678,0.067160,0.000000,0.000000,459.827871
28,2.985011,2.980237,0.067160,0.000000,0.000000,456.950043
29,2.978603,2.973858,0.067160,0.000000,0.000000,458.141909
30,2.972243,2.967541,0.067160,0.000000,0.000000,460.647194
31,2.965987,2.961285,0.067160,0.000000,0.000000,456.324833
32,2.959712,2.955090,0.067160,0.000000,0.000000,463.766862
33,2.953606,2.948955,0.067160,0.000000,0.000000,448.459251
34,2.947461,2.942885,0.067160,0.000000,0.000000,469.903224
35,2.941416,2.936874,0.067160,0.000000,0.000000,458.108239
36,2.935520,2.930922,0.067160,0.000000,0.000000,458.089024
37,2.929497,2.925027,0.067160,0.000000,0.000000,459.103420
38,2.923712,2.919189,0.067160,0.000000,0.000000,450.707633
39,2.917842,2.913408,0.067160,0.000000,0.000000,478.275126
40,2.912197,2.907684,0.067160,0.000000,0.000000,460.206726
41,2.906419,2.902018,0.067160,0.000000,0.000000,475.556978
42,2.900758,2.896409,0.067160,0.000000,0.000000,471.754962
43,2.895138,2.890855,0.067160,0.000000,0.000000,487.193900
44,2.889645,2.885355,0.067160,0.000000,0.000000,468.869915
45,2.884225,2.879908,0.067160,0.000000,0.000000,461.792701
46,2.878759,2.874513,0.067160,0.000000,0.000000,469.091819
47,2.873403,2.869171,0.067160,0.000000,0.000000,458.885242
48,2.868029,2.863882,0.067160,0.000000,0.000000,451.185548
49,2.862868,2.858649,0.067160,0.000000,0.000000,451.868479
50,2.857691,2.853467,0.067160,0.000000,0.000000,464.238887
51,2.852434,2.848334,0.067160,0.000000,0.000000,463.431355
52,2.847412,2.843252,0.067160,0.000000,0.000000,455.328880
53,2.842250,2.838218,0.067160,0.000000,0.000000,462.756855
54,2.837255,2.833234,0.067160,0.000000,0.000000,465.952984
55,2.832362,2.828297,0.067160,0.000000,0.000000,453.729562
56,2.827377,2.823412,0.067160,0.000000,0.000000,474.219003
57,2.822561,2.818576,0.067160,0.000000,0.000000,445.760074
58,2.817729,2.813788,0.067160,0.000000,0.000000,469.640601
59,2.813145,2.809046,0.067160,0.000000,0.000000,449.948132
60,2.808245,2.804349,0.067160,0.000000,0.000000,459.156357
61,2.803594,2.799699,0.067160,0.000000,0.000000,456.718178
62,2.798998,2.795093,0.067160,0.000000,0.000000,447.145613
63,2.794433,2.790532,0.067160,0.000000,0.000000,461.179637
64,2.789817,2.786018,0.067160,0.000000,0.000000,448.455943
65,2.785294,2.781550,0.067160,0.000000,0.000000,465.023231
66,2.780891,2.777126,0.067160,0.000000,0.000000,445.658116
67,2.776457,2.772744,0.067160,0.000000,0.000000,459.135531
68,2.772132,2.768406,0.067160,0.000000,0.000000,462.809955
69,2.767752,2.764109,0.067160,0.000000,0.000000,443.647351
70,2.763613,2.759853,0.067160,0.000000,0.000000,457.614777
71,2.759307,2.755639,0.067160,0.000000,0.000000,450.098996
72,2.755085,2.751466,0.067160,0.000000,0.000000,464.192144
73,2.750936,2.747338,0.067160,0.000000,0.000000,444.532052
74,2.746851,2.743251,0.067160,0.000000,0.000000,455.366007
75,2.742787,2.739203,0.067160,0.000000,0.000000,479.570690
76,2.738843,2.735195,0.067160,0.000000,0.000000,455.167202
77,2.734764,2.731225,0.067160,0.000000,0.000000,451.265289
78,2.730842,2.727293,0.067160,0.000000,0.000000,452.231120
79,2.726852,2.723400,0.067160,0.000000,0.000000,449.818277
80,2.722969,2.719544,0.067160,0.000000,0.000000,461.097794
81,2.719177,2.715727,0.067160,0.000000,0.000000,446.889328
82,2.715388,2.711951,0.067160,0.000000,0.000000,463.909226
83,2.711616,2.708211,0.067160,0.000000,0.000000,445.325118
84,2.707921,2.704508,0.067160,0.000000,0.000000,453.263107
85,2.704254,2.700841,0.067160,0.000000,0.000000,453.928102
86,2.700594,2.697208,0.067160,0.000000,0.000000,455.079933
87,2.696976,2.693611,0.067160,0.000000,0.000000,454.281478
88,2.693376,2.690050,0.067160,0.000000,0.000000,455.788501
89,2.689880,2.686522,0.067160,0.000000,0.000000,453.004438
90,2.686439,2.683029,0.067160,0.000000,0.000000,456.264763
91,2.682875,2.679574,0.067160,0.000000,0.000000,445.743801
92,2.679370,2.676153,0.067160,0.000000,0.000000,461.845010
