epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,3.186160,2.827418,0.734357,0.021849,0.126551,571.499300
2,2.802746,2.752209,0.737201,0.157304,0.314224,569.302644
3,2.737276,2.930697,0.585893,0.336742,0.275674,569.706973
4,2.698406,2.765220,0.740614,0.133595,0.251714,568.776845
5,2.662496,2.805640,0.689989,0.468828,0.399039,570.960857
6,2.632400,2.662934,0.721843,0.442888,0.438442,571.036421
7,2.596059,2.654426,0.753697,0.267654,0.352456,567.126893
8,2.568487,2.585173,0.758248,0.315951,0.412520,568.637970
9,2.541400,2.623770,0.755404,0.228564,0.332695,568.136178
10,2.509101,2.667786,0.749147,0.188533,0.262200,570.130807
11,2.481262,2.474861,0.770193,0.462845,0.549540,571.564295
12,2.455529,2.462317,0.771900,0.471466,0.549062,571.337561
13,2.425205,3.186647,0.428896,0.288385,0.272275,569.772039
14,2.397940,2.373309,0.784983,0.537296,0.582644,571.089125
15,2.373240,2.440390,0.773606,0.458169,0.512710,571.955921
16,2.351097,2.340160,0.789534,0.523899,0.608639,570.141246
17,2.325946,2.681316,0.751991,0.244395,0.310845,571.611315
18,2.302871,2.382618,0.778726,0.502808,0.546243,571.616146
19,2.283838,2.290073,0.788396,0.571130,0.626020,571.650394
20,2.259371,2.237700,0.796359,0.591832,0.641076,571.636257
21,2.241568,2.220906,0.793515,0.613095,0.660168,572.444674
22,2.221916,2.194026,0.799204,0.621559,0.669624,572.280322
23,2.200842,2.342108,0.732082,0.544671,0.558782,573.271818
24,2.181406,2.274827,0.757110,0.605435,0.592679,572.228723
25,2.160433,2.223481,0.778157,0.518006,0.608371,571.345669
26,2.140934,2.152752,0.794653,0.578124,0.632971,572.005517
27,2.126508,2.117764,0.802617,0.620035,0.663603,571.545271
28,2.106563,2.102267,0.799772,0.631571,0.678549,571.363455
29,2.087933,2.089669,0.807736,0.620478,0.667103,570.115016
30,2.071533,2.164005,0.786689,0.509373,0.539779,570.917816
31,2.053920,2.131202,0.774744,0.622951,0.631637,571.383967
32,2.036783,2.043555,0.797497,0.608923,0.681065,570.538939
33,2.023811,2.027647,0.804892,0.654075,0.698484,570.520119
34,2.006094,2.172821,0.716155,0.558408,0.558409,570.134384
35,1.989304,1.992867,0.803185,0.614087,0.671595,570.788715
36,1.974362,2.017504,0.797497,0.669086,0.658300,570.150614
37,1.956458,2.197159,0.697383,0.525992,0.548719,569.127948
38,1.940867,2.129473,0.722412,0.562853,0.566779,569.958718
39,1.925290,1.921226,0.804892,0.621869,0.674812,786.419080
40,1.910329,1.937333,0.804323,0.634049,0.670401,571.400778
41,1.897014,1.957194,0.798066,0.682878,0.664854,571.312911
42,1.879308,1.890221,0.800341,0.602140,0.673731,572.563590
43,1.865355,1.944202,0.804323,0.569218,0.607441,573.004189
44,1.848011,1.988870,0.795222,0.565938,0.601415,571.145857
45,1.836551,1.878109,0.800910,0.689349,0.690198,571.463662
46,1.822887,1.805937,0.817975,0.680993,0.703666,571.361127
47,1.808586,1.870870,0.800910,0.601464,0.639405,570.232060
48,1.793822,1.802499,0.812856,0.672242,0.701057,571.576007
49,1.780823,1.818270,0.805461,0.674459,0.680421,570.465446
50,1.766175,1.774286,0.808305,0.645087,0.678712,570.210269
51,1.752761,1.864752,0.762799,0.614770,0.630929,571.847124
52,1.737649,1.822627,0.798635,0.600431,0.633318,571.634131
53,1.727251,1.739320,0.807736,0.667215,0.694850,570.340453
54,1.712262,1.724197,0.820250,0.707112,0.699037,572.708703
55,1.699559,1.713703,0.811149,0.657143,0.698856,569.856953
56,1.686068,1.834704,0.791809,0.493396,0.555512,570.729935
57,1.673623,1.694169,0.825370,0.705429,0.721526,573.296646
58,1.661793,1.666593,0.820250,0.673660,0.718345,569.496919
59,1.648657,1.724693,0.785552,0.639412,0.638542,568.309990
60,1.636727,1.657888,0.815131,0.655587,0.692901,567.901206
61,1.625148,1.635018,0.821957,0.701101,0.717280,570.887986
62,1.612919,1.621639,0.813424,0.670502,0.713219,570.900959
63,1.602152,1.608113,0.816837,0.715947,0.719717,569.735732
64,1.589382,1.619832,0.822526,0.697496,0.722232,571.677228
65,1.577044,1.638254,0.810580,0.587548,0.629006,569.762279
66,1.566967,1.588019,0.820819,0.723591,0.733831,569.817897
67,1.554333,1.582229,0.819113,0.721237,0.728784,572.922497
68,1.544109,1.597267,0.813993,0.638909,0.670325,571.025306
69,1.531721,1.543369,0.821388,0.681452,0.708386,570.881163
70,1.521012,1.539877,0.815131,0.657962,0.701687,572.051908
71,1.514757,1.539450,0.817406,0.646147,0.685426,570.768636
72,1.499287,1.528251,0.820250,0.715142,0.721037,570.551533
73,1.491052,1.542351,0.810580,0.621836,0.663743,571.309755
74,1.479816,1.495686,0.821388,0.658637,0.692093,570.766006
75,1.465829,1.485656,0.822526,0.673397,0.718481,570.409563
76,1.457551,1.481707,0.823094,0.689214,0.726132,571.161725
77,1.447731,1.464865,0.819681,0.671312,0.724138,570.196317
78,1.434236,1.489701,0.811149,0.627449,0.677319,569.474236
79,1.423877,1.458790,0.816268,0.678544,0.710724,571.081303
80,1.415974,1.613856,0.792947,0.504395,0.554134,569.365452
81,1.406697,1.492741,0.802048,0.703679,0.718150,569.912247
82,1.397645,1.438248,0.817975,0.687959,0.703181,570.173429
83,1.390591,1.634931,0.722412,0.582743,0.586728,570.186396
84,1.376192,1.410398,0.825370,0.683903,0.725018,570.097554
85,1.367791,1.395947,0.812287,0.695968,0.707434,570.467736
86,1.355617,1.398034,0.822526,0.692472,0.733400,570.009289
87,1.349993,1.455092,0.788965,0.659038,0.677675,569.538887
88,1.340217,1.388847,0.819681,0.659827,0.713588,571.063608
89,1.331999,1.384022,0.818544,0.671740,0.717396,569.701410
90,1.318338,1.359893,0.821388,0.695491,0.721068,569.497742
91,1.313856,1.354905,0.819113,0.647004,0.715780,570.862053
92,1.302333,1.385758,0.800910,0.691838,0.716519,570.607382
93,1.295978,1.456709,0.757679,0.652271,0.656979,569.634042
94,1.286734,1.318440,0.813993,0.670660,0.708878,570.308307
95,1.276215,1.377537,0.808305,0.701116,0.709580,569.030798
96,1.271212,1.335059,0.821957,0.680279,0.710131,569.185630
97,1.262818,1.340075,0.809443,0.671724,0.691962,570.431097
98,1.252146,1.328903,0.813424,0.695668,0.733273,569.921628
99,1.244508,1.298143,0.827076,0.668485,0.684903,570.018894
100,1.236015,1.289196,0.830489,0.700720,0.717565,570.710720
101,1.228199,1.298878,0.820819,0.678353,0.702358,569.744647
102,1.221370,1.261930,0.826507,0.717494,0.732168,569.627966
103,1.213148,1.285889,0.820250,0.644479,0.695605,570.269252
104,1.207433,1.285467,0.810580,0.615985,0.657295,570.441477
105,1.195586,1.306611,0.817406,0.651959,0.685932,569.228966
106,1.187323,1.245609,0.819681,0.706111,0.745622,571.389352
107,1.182040,1.273577,0.808874,0.650595,0.709204,569.128922
108,1.175479,1.225179,0.823663,0.710842,0.733040,570.103204
109,1.167046,1.232965,0.819113,0.685473,0.731463,569.797114
110,1.157188,1.213021,0.821388,0.689250,0.731253,569.295117
111,1.149052,1.240144,0.813424,0.742938,0.749893,569.976295
112,1.145295,1.245670,0.813424,0.645388,0.704531,569.420787
113,1.138335,1.193550,0.825370,0.701969,0.722333,570.273816
114,1.127379,1.227194,0.824232,0.646351,0.685650,570.382562
115,1.120904,1.178350,0.821388,0.685641,0.726120,570.009146
116,1.112594,1.161845,0.835609,0.742187,0.765207,571.246020
117,1.107093,1.225816,0.793515,0.692207,0.715842,570.471602
118,1.100156,1.243894,0.790671,0.683358,0.700129,570.945529
119,1.094944,1.184559,0.808874,0.684796,0.715551,571.485010
120,1.087981,1.166443,0.831627,0.693206,0.705214,569.493704
121,1.078249,1.155992,0.821388,0.698810,0.733126,570.798365
122,1.077077,1.160440,0.827076,0.673032,0.699441,568.633054
123,1.067810,1.157142,0.820819,0.701089,0.720461,570.260668
124,1.058575,1.170905,0.821957,0.674448,0.698675,572.462975
125,1.054008,1.122842,0.823094,0.707114,0.746397,572.091559
126,1.047979,1.168601,0.810580,0.706625,0.709138,572.192716
127,1.040196,1.259584,0.771900,0.630493,0.656688,571.091528
