epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,3.252285,2.823886,0.736064,0.019605,0.175821,1407.940359
2,2.807575,2.790645,0.737770,0.047273,0.199911,691.997806
3,2.751927,2.716719,0.734357,0.153519,0.366340,699.254080
4,2.709612,2.782452,0.740046,0.080455,0.212163,696.405611
5,2.670188,2.727253,0.745165,0.218999,0.317844,692.751093
6,2.638259,2.613360,0.752560,0.335183,0.411022,696.368667
7,2.604964,2.793325,0.626280,0.380861,0.342529,695.085738
8,2.575613,2.580168,0.758248,0.300723,0.393255,695.697734
9,2.549132,2.699844,0.680319,0.432522,0.427293,696.882339
10,2.519981,2.524203,0.770193,0.498084,0.510196,681.891737
11,2.494292,2.758744,0.746871,0.124738,0.180743,681.679863
12,2.465786,2.756935,0.750284,0.177637,0.228518,684.745389
13,2.439514,2.449384,0.753697,0.524292,0.571374,676.965814
14,2.413243,2.509534,0.759386,0.305672,0.381172,630.687369
15,2.389664,2.511993,0.690557,0.491242,0.486564,632.952943
16,2.363081,2.369612,0.766212,0.566646,0.556195,634.761711
17,2.339326,2.415705,0.766212,0.356460,0.438016,642.934991
18,2.315960,2.416513,0.753697,0.571843,0.575383,633.073172
19,2.296672,2.290636,0.788396,0.623128,0.627041,636.016021
20,2.273195,2.425231,0.762230,0.319232,0.388891,629.953369
21,2.254383,2.251872,0.783845,0.559591,0.623900,638.395524
22,2.233389,2.228165,0.784983,0.533631,0.613158,632.705487
23,2.214412,2.223033,0.792947,0.606074,0.644811,635.074394
24,2.191008,2.350796,0.737770,0.576815,0.548894,631.829217
25,2.173328,2.150857,0.796359,0.644086,0.659998,637.437789
26,2.156682,2.140222,0.788965,0.600427,0.660592,635.617786
27,2.139376,2.235453,0.779295,0.444170,0.506317,639.211458
28,2.119794,2.170866,0.784983,0.551918,0.611665,639.049180
29,2.102610,2.106488,0.788965,0.631253,0.660058,646.365983
30,2.084306,2.086794,0.797497,0.616797,0.655892,641.501618
31,2.067719,2.142571,0.770762,0.612578,0.604423,634.069017
32,2.052240,2.112139,0.791809,0.525454,0.567798,641.391764
33,2.032264,2.055761,0.786689,0.643856,0.662923,652.433159
34,2.019335,2.017831,0.797497,0.620584,0.641827,646.813305
35,1.999967,2.161802,0.773038,0.351286,0.410264,638.570995
36,1.982742,1.968736,0.802048,0.613643,0.648119,630.633401
37,1.966527,2.004524,0.790102,0.661187,0.685644,644.604575
38,1.950267,2.163127,0.695677,0.517572,0.540767,633.295026
39,1.935486,1.940210,0.802617,0.623574,0.661585,632.843575
40,1.919835,1.989001,0.787827,0.505314,0.574829,635.911813
41,1.907231,1.968288,0.791240,0.507257,0.564148,635.488282
42,1.890148,1.904306,0.801479,0.579889,0.634657,635.560897
43,1.875983,1.916250,0.794653,0.564160,0.628375,637.854068
44,1.863313,1.885619,0.793515,0.556952,0.621508,638.389084
45,1.849208,1.883331,0.800910,0.643609,0.665663,637.837888
46,1.831783,2.032894,0.775313,0.392941,0.431809,635.624295
47,1.818373,1.820958,0.819113,0.635265,0.668194,640.426240
48,1.806849,1.816034,0.806030,0.655433,0.691068,636.039211
49,1.790702,1.817458,0.800910,0.612056,0.675537,640.583400
50,1.778554,1.792056,0.800910,0.658239,0.686075,636.144923
51,1.764320,1.906027,0.781570,0.467916,0.552548,636.228941
52,1.750697,1.750712,0.801479,0.648385,0.704971,631.990845
53,1.740256,1.782319,0.787258,0.662382,0.690516,636.022980
54,1.723042,1.800904,0.798066,0.611622,0.655987,637.221723
55,1.709607,1.745555,0.795791,0.614053,0.665068,633.766262
56,1.700570,1.743756,0.789534,0.597821,0.688703,631.250435
57,1.683947,1.732099,0.801479,0.659530,0.684040,635.065983
58,1.673964,1.681915,0.810580,0.639131,0.672917,634.594200
59,1.661711,1.682847,0.815700,0.712268,0.722084,636.321677
60,1.645119,1.657468,0.817406,0.626194,0.672506,631.902639
61,1.636367,1.693038,0.799204,0.591826,0.635488,640.871084
62,1.624774,1.650555,0.806598,0.629288,0.651747,639.242392
63,1.615448,1.632207,0.812287,0.647255,0.683668,641.026555
64,1.601067,1.628941,0.812856,0.616655,0.658217,638.179787
65,1.592751,1.618065,0.805461,0.655738,0.680379,646.396329
66,1.577744,1.599288,0.812287,0.637305,0.689638,633.109032
67,1.567397,1.593869,0.806030,0.676170,0.716938,640.542114
68,1.554143,1.650076,0.802617,0.564004,0.626488,643.680817
