epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,1.695248,1.649362,0.737770,0.000000,0.193162,409.803230
2,1.647746,1.638627,0.737770,0.000000,0.177015,408.583918
3,1.621679,1.813814,0.737770,0.000000,0.130176,408.497749
4,1.599159,1.682181,0.737770,0.000000,0.182470,407.238815
5,1.581777,1.571688,0.737770,0.000000,0.301283,409.024353
6,1.565350,1.706331,0.737770,0.000000,0.167030,409.213643
7,1.551846,1.536782,0.737770,0.000000,0.301099,407.969351
8,1.535566,1.640211,0.737770,0.000000,0.190289,409.747092
9,1.526265,1.526631,0.737770,0.000000,0.310234,408.039061
10,1.511490,1.560765,0.737770,0.000000,0.244498,407.018205
11,1.498079,1.612364,0.737770,0.000000,0.209789,408.779690
12,1.488181,1.745845,0.737770,0.000000,0.150364,408.018828
13,1.474125,1.685393,0.737770,0.000000,0.239653,407.632041
14,1.467352,1.496639,0.737770,0.000000,0.331113,409.047265
15,1.458107,1.451912,0.737770,0.000000,0.353979,408.222135
16,1.442829,1.433007,0.737770,0.000000,0.364677,407.066699
17,1.432551,1.509309,0.737770,0.000000,0.280464,408.746292
18,1.422130,1.429903,0.737770,0.000000,0.377066,408.810461
19,1.411592,1.416133,0.737770,0.000000,0.369146,408.519461
20,1.397502,1.486177,0.737770,0.000000,0.300824,407.640862
21,1.391412,1.396722,0.737770,0.000000,0.396659,407.912888
22,1.379805,1.495133,0.737770,0.000000,0.260875,407.714768
23,1.370589,1.399154,0.737770,0.000000,0.450344,407.690695
24,1.359699,1.390803,0.737770,0.000000,0.379914,408.738855
25,1.349033,1.344885,0.737770,0.000000,0.448673,408.081781
26,1.341943,1.353650,0.737770,0.000000,0.415331,406.977975
27,1.333604,1.337987,0.737770,0.000000,0.410222,408.261552
28,1.325337,1.328270,0.737770,0.000000,0.439048,407.859607
29,1.315804,1.342479,0.737770,0.000000,0.422933,407.027043
30,1.307591,1.347701,0.737770,0.000000,0.354581,409.028008
31,1.300350,1.285456,0.737770,0.000000,0.448053,408.035546
32,1.291980,1.305982,0.737770,0.000000,0.460723,406.706373
33,1.284009,1.275287,0.737770,0.000000,0.435532,408.438502
34,1.277903,1.425373,0.737770,0.000000,0.244842,407.987027
35,1.268165,1.337864,0.737770,0.000000,0.348353,407.035747
