1,0.421954,1.082802,0.792947,0.524338,0.534589,0.534589,640.015259
2,0.402498,1.051224,0.802048,0.576767,0.600466,0.600466,660.537601
3,0.391288,1.035037,0.804892,0.590272,0.624738,0.624738,654.992097
4,0.384740,1.033989,0.808305,0.607933,0.634586,0.634586,625.220504
5,0.376874,1.032658,0.811718,0.610145,0.646113,0.646113,660.467099
6,0.372127,1.010366,0.813424,0.644447,0.668160,0.668160,645.978039
7,0.369587,1.020152,0.818544,0.662865,0.684559,0.684559,660.555609
8,0.365894,1.027166,0.821957,0.686272,0.694596,0.694596,668.420270
9,0.362954,1.023787,0.824232,0.674584,0.690315,0.690315,634.136723
10,0.360498,1.036201,0.817406,0.675899,0.692332,0.692332,641.765823
11,0.358520,1.055969,0.822526,0.678109,0.689560,0.689560,662.332052
12,0.357942,1.054403,0.823094,0.679654,0.695104,0.695104,657.639904
13,0.356763,1.097277,0.821957,0.678600,0.704607,0.704607,643.272770
14,0.355001,1.077396,0.823094,0.691334,0.708245,0.708245,653.404288
15,0.353086,1.069904,0.823094,0.692142,0.708271,0.708271,647.188441
16,0.353457,1.096938,0.819681,0.665338,0.699489,0.699489,647.880485
17,0.350510,1.099562,0.825939,0.685806,0.706420,0.706420,645.101477
18,0.351956,1.117807,0.822526,0.676250,0.718313,0.718313,655.403304
19,0.350500,1.102059,0.821388,0.683989,0.706499,0.706499,660.861585
20,0.348479,1.107885,0.825939,0.696144,0.729094,0.729094,636.086150
21,0.348817,1.131323,0.827076,0.689987,0.710877,0.710877,654.686120
22,0.351163,1.146000,0.825939,0.691293,0.719731,0.719731,662.893497
23,0.348515,1.151310,0.821957,0.690962,0.717117,0.717117,655.582435
24,0.349245,1.157655,0.831627,0.700013,0.710476,0.710476,642.564997
25,0.346025,1.148383,0.831058,0.706638,0.723413,0.723413,646.258279
26,0.345056,1.150997,0.829352,0.695714,0.715628,0.715628,657.192060
27,0.346150,1.162426,0.834471,0.705844,0.719099,0.719099,664.729661
28,0.345378,1.173679,0.828214,0.702635,0.716517,0.716517,654.656928
29,0.341715,1.172719,0.822526,0.678318,0.693546,0.693546,666.861366
30,0.346008,1.178295,0.825939,0.705476,0.719218,0.719218,673.247313
31,0.344232,1.169871,0.828783,0.705994,0.734094,0.734094,672.783377
32,0.343017,1.197906,0.827076,0.701685,0.721088,0.721088,666.544988
33,0.342097,1.152538,0.827076,0.697893,0.719524,0.719524,664.422083
34,0.341355,1.196954,0.828214,0.699675,0.716557,0.716557,663.728553
35,0.342404,1.185246,0.827645,0.701845,0.716355,0.716355,658.802808
36,0.339660,1.179229,0.822526,0.683584,0.706415,0.706415,650.441528
37,0.339364,1.191633,0.824801,0.703322,0.730960,0.730960,667.636094
38,0.337084,1.172755,0.825939,0.694292,0.715145,0.715145,667.442774
39,0.340942,1.199287,0.827645,0.701696,0.717674,0.717674,647.265099
40,0.337830,1.206491,0.823663,0.697750,0.722968,0.722968,675.492108
41,0.337179,1.186873,0.827645,0.695261,0.716044,0.716044,670.783310
42,0.337114,1.255013,0.828214,0.690893,0.711252,0.711252,678.739100
43,0.337058,1.207532,0.829352,0.694455,0.721885,0.721885,666.215063
44,0.338091,1.217352,0.825939,0.705735,0.710046,0.710046,663.827582
45,0.335022,1.238014,0.831058,0.710627,0.713434,0.713434,632.767684
46,0.336252,1.243275,0.824801,0.691790,0.721193,0.721193,670.199459
47,0.335118,1.217098,0.823663,0.699014,0.721498,0.721498,660.317034
48,0.334211,1.196582,0.830489,0.719056,0.729101,0.729101,681.565967
49,0.335658,1.222128,0.825370,0.701274,0.712829,0.712829,661.161885
50,0.335937,1.242388,0.828214,0.710877,0.721418,0.721418,684.926903
51,0.334664,1.232127,0.828214,0.709207,0.723728,0.723728,669.462407
52,0.332878,1.239457,0.824232,0.696350,0.716837,0.716837,654.859686
53,0.333292,1.242544,0.833902,0.731918,0.735231,0.735231,665.034357
54,0.334723,1.263941,0.824801,0.690715,0.702091,0.702091,674.600632
55,0.333912,1.232986,0.819681,0.682016,0.710737,0.710737,668.935839
56,0.331583,1.253178,0.827645,0.714259,0.724966,0.724966,644.251330
57,0.333352,1.273249,0.825370,0.700888,0.716926,0.716926,648.099976
58,0.333538,1.261853,0.829920,0.712110,0.726736,0.726736,658.556039
59,0.333131,1.239008,0.829352,0.712283,0.733611,0.733611,660.694572
60,0.333126,1.267032,0.821388,0.685698,0.712410,0.712410,629.707855
61,0.330122,1.293044,0.830489,0.716735,0.724520,0.724520,654.246519
62,0.333437,1.282804,0.824232,0.696675,0.717756,0.717756,650.373154
63,0.330932,1.320063,0.829920,0.715450,0.730035,0.730035,662.368858
64,0.329166,1.270649,0.822526,0.686981,0.709732,0.709732,669.576481
65,0.330978,1.267314,0.827076,0.712864,0.726758,0.726758,643.287306
66,0.328656,1.273477,0.827076,0.702703,0.720636,0.720636,666.885131
67,0.328593,1.313005,0.827645,0.699313,0.724042,0.724042,657.834939
68,0.329580,1.311964,0.823663,0.695349,0.715198,0.715198,661.253748
69,0.328224,1.277046,0.823663,0.698644,0.709500,0.709500,658.933762
70,0.327711,1.309700,0.832196,0.718721,0.735393,0.735393,632.141946
71,0.328834,1.294132,0.823094,0.688473,0.714301,0.714301,673.940654
72,0.328032,1.290369,0.820250,0.676049,0.705292,0.705292,645.325186
73,0.330337,1.302230,0.825370,0.708397,0.716839,0.716839,657.136453
74,0.330074,1.316792,0.827076,0.717964,0.726170,0.726170,655.761785
75,0.329893,1.305290,0.829352,0.700482,0.710392,0.710392,674.911323
76,0.326501,1.324573,0.821957,0.698040,0.718137,0.718137,643.785978
77,0.326859,1.291036,0.824801,0.696305,0.715194,0.715194,652.333692
78,0.327327,1.296101,0.822526,0.687425,0.713156,0.713156,685.619230
79,0.326484,1.296253,0.827645,0.707170,0.715766,0.715766,642.152154
80,0.325800,1.308786,0.826507,0.703398,0.719841,0.719841,651.829700
81,0.324720,1.319169,0.820250,0.684210,0.707120,0.707120,674.557950
82,0.324467,1.316582,0.825370,0.697236,0.712490,0.712490,658.070656
83,0.326212,1.356683,0.824232,0.701046,0.717839,0.717839,639.841685
84,0.326857,1.353763,0.825939,0.707589,0.723398,0.723398,649.953122
85,0.324892,1.335691,0.828214,0.693375,0.715483,0.715483,656.793030
86,0.324246,1.320728,0.828783,0.708954,0.722908,0.722908,654.136620
87,0.324976,1.317411,0.823663,0.693621,0.704481,0.704481,632.812723
88,0.326073,1.332369,0.828783,0.719017,0.735660,0.735660,644.119767
89,0.323495,1.355935,0.828783,0.710822,0.727178,0.727178,649.450184
90,0.323748,1.366061,0.837884,0.742791,0.739562,0.739562,650.315600
91,0.321851,1.308042,0.829352,0.715964,0.724777,0.724777,633.165972
92,0.322845,1.298933,0.835040,0.728601,0.735917,0.735917,653.629400
93,0.323784,1.339967,0.827076,0.705694,0.716858,0.716858,660.997806
94,0.323596,1.347776,0.828214,0.708094,0.728593,0.728593,653.506042
95,0.323111,1.345248,0.825370,0.698728,0.731857,0.731857,646.120793
96,0.323774,1.351755,0.830489,0.726026,0.746293,0.746293,645.242402
97,0.322695,1.336862,0.824801,0.695596,0.710880,0.710880,617.742798
98,0.321794,1.332609,0.828783,0.715193,0.726367,0.726367,633.843725
99,0.322868,1.335848,0.822526,0.697501,0.714421,0.714421,647.583357
100,0.321615,1.361639,0.829920,0.719472,0.721243,0.721243,646.104216
101,0.322009,1.371099,0.832765,0.728165,0.737729,0.737729,658.849844
102,0.322936,1.352641,0.829920,0.717192,0.733026,0.733026,661.473846
103,0.321901,1.346258,0.824801,0.694049,0.709602,0.709602,657.657985
104,0.319503,1.332429,0.818544,0.693608,0.725167,0.725167,661.317562
105,0.322732,1.342919,0.825370,0.698595,0.707754,0.707754,660.341026
106,0.321365,1.347718,0.831627,0.720949,0.735849,0.735849,690.800829
107,0.322324,1.344788,0.828783,0.720154,0.723482,0.723482,718.759697
108,0.319536,1.379886,0.832765,0.725298,0.724034,0.724034,722.396998
