1,0.388632,1.120293,0.812856,0.618668,0.655656,0.655656,645.111208
2,0.360364,1.205672,0.819113,0.650055,0.674259,0.674259,609.305526
3,0.352951,1.165200,0.827645,0.688353,0.707061,0.707061,616.105424
4,0.352842,1.229421,0.819681,0.664761,0.691766,0.691766,617.927546
5,0.343094,1.186585,0.822526,0.692882,0.713406,0.713406,606.534433
6,0.340644,1.162445,0.815700,0.692103,0.720451,0.720451,610.396437
7,0.342488,1.313005,0.820819,0.696512,0.712071,0.712071,626.629107
8,0.339646,1.282857,0.821957,0.697558,0.723488,0.723488,607.026841
9,0.339087,1.278825,0.827076,0.710686,0.721018,0.721018,626.105825
10,0.336046,1.327806,0.815700,0.702354,0.717589,0.717589,626.260211
11,0.334398,1.401856,0.824801,0.683878,0.697356,0.697356,624.717175
12,0.337020,1.502416,0.819113,0.668999,0.683646,0.683646,616.356744
13,0.334012,1.563528,0.817975,0.657802,0.669774,0.669774,630.039087
14,0.334074,1.424199,0.822526,0.706384,0.719888,0.719888,667.788003
15,0.329043,1.393441,0.819113,0.698861,0.710552,0.710552,695.742682
16,0.333300,1.493161,0.819113,0.682510,0.700502,0.700502,694.803574
17,0.332636,1.495628,0.823663,0.688238,0.705133,0.705133,661.805383
18,0.333630,1.634812,0.821957,0.674243,0.684914,0.684914,664.207071
19,0.331392,1.574163,0.819113,0.679178,0.689646,0.689646,705.586488
20,0.327247,1.639194,0.825939,0.687498,0.691753,0.691753,711.405541
21,0.326972,1.561441,0.821957,0.680222,0.697359,0.697359,686.505129
22,0.333348,1.685249,0.812856,0.638233,0.660664,0.660664,668.759737
23,0.330084,1.545075,0.815700,0.689341,0.693549,0.693549,678.723785
24,0.333008,1.603565,0.812856,0.663074,0.683502,0.683502,677.187370
25,0.328944,1.626792,0.820819,0.688596,0.705456,0.705456,678.425521
26,0.326737,1.494750,0.828214,0.696470,0.708823,0.708823,683.809740
27,0.328140,1.917325,0.815700,0.631927,0.644206,0.644206,674.077515
28,0.328714,1.758143,0.819113,0.684777,0.691021,0.691021,674.541665
29,0.330221,1.666654,0.783276,0.633577,0.655965,0.655965,688.818303
30,0.336359,1.608416,0.819681,0.671906,0.676387,0.676387,691.299614
31,0.329364,1.653033,0.816268,0.675810,0.693985,0.693985,694.675828
32,0.327725,1.901998,0.814562,0.618568,0.633965,0.633965,655.797423
33,0.324975,1.571863,0.802048,0.669807,0.679216,0.679216,643.897146
34,0.326579,1.714916,0.816837,0.681786,0.688684,0.688684,660.099799
35,0.326075,2.091987,0.810580,0.605371,0.608592,0.608592,646.376709
36,0.318550,1.658344,0.814562,0.677702,0.693671,0.693671,652.514616
37,0.326896,1.621761,0.818544,0.697551,0.705493,0.705493,647.047329
38,0.324866,1.578158,0.816837,0.691141,0.695506,0.695506,650.829601
39,0.324207,1.794086,0.820250,0.660793,0.671369,0.671369,648.708523
40,0.321392,1.824573,0.813424,0.670144,0.673579,0.673579,657.028799
41,0.319870,1.693532,0.821957,0.682636,0.696475,0.696475,654.673372
42,0.318949,1.872341,0.817975,0.657844,0.664552,0.664552,646.945949
43,0.319062,1.837833,0.827645,0.701041,0.708886,0.708886,647.848922
44,0.318057,1.669869,0.782139,0.639160,0.657604,0.657604,647.721717
45,0.315630,1.942522,0.819113,0.664538,0.675994,0.675994,651.270248
46,0.319209,1.837648,0.812287,0.681700,0.687056,0.687056,652.789654
47,0.314811,1.660079,0.820819,0.696669,0.708821,0.708821,661.453742
48,0.314748,1.657779,0.829352,0.711702,0.719609,0.719609,654.757877
49,0.317320,1.679875,0.819681,0.662022,0.665083,0.665083,675.502851
50,0.313480,1.731434,0.825370,0.693201,0.696770,0.696770,659.065753
