epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
1,inf,3.163254,0.736633,-0.002863,0.037593,689.103445
2,3.148623,3.104303,0.735495,-0.003824,0.089721,704.934178
3,3.086514,3.042887,0.736633,-0.003797,0.214806,667.042320
4,3.015139,2.946083,0.736633,0.095654,0.318665,690.570941
5,2.944765,3.000582,0.733220,0.306336,0.376972,687.745868
6,2.897955,2.908422,0.742890,0.311447,0.363680,709.626397
7,2.855843,2.979959,0.730944,0.481465,0.395185,710.013394
8,2.820180,2.890083,0.733788,0.416862,0.421078,666.223109
9,2.785222,2.802992,0.749147,0.410396,0.478367,672.809563
10,2.755834,3.592444,0.525028,0.345659,0.262367,655.125392
11,2.724941,2.790430,0.754835,0.487048,0.470287,665.978952
12,2.686341,3.098787,0.745734,0.185328,0.275987,667.315048
13,2.658836,2.648689,0.778157,0.515076,0.540154,687.584948
14,2.621700,2.744957,0.759954,0.570300,0.533024,672.578090
15,2.588475,2.693710,0.761092,0.468906,0.545899,676.000206
16,2.555335,2.554722,0.782708,0.592661,0.605473,667.319321
17,2.523194,2.579605,0.767918,0.414640,0.561917,669.787116
18,2.483207,2.489187,0.779863,0.464371,0.548334,677.535798
19,2.460906,2.487478,0.780432,0.506023,0.589515,664.797213
20,2.431549,2.447949,0.803185,0.659844,0.681316,673.593869
21,2.417841,2.377867,0.790671,0.562202,0.661050,662.472289
22,2.393522,2.384778,0.798635,0.634250,0.658733,669.231819
23,2.379515,2.329381,0.807167,0.595666,0.658287,663.163311
24,2.349117,2.422218,0.792947,0.640677,0.659436,667.003740
25,2.336761,2.439838,0.794084,0.667619,0.658259,673.459303
26,2.311233,2.456446,0.794653,0.539611,0.582848,666.092766
27,2.300819,2.691057,0.732082,0.590096,0.580865,670.248044
28,2.280227,2.251524,0.809443,0.668998,0.684173,664.318738
29,2.261345,2.294140,0.813993,0.678294,0.714448,667.698579
30,2.246593,2.230850,0.804323,0.621062,0.678722,657.845136
31,2.228867,2.287815,0.794653,0.540808,0.610036,667.919484
32,2.215721,2.167135,0.816837,0.674249,0.706704,658.951854
33,2.201331,2.230731,0.788396,0.612208,0.680397,664.712936
34,2.180736,2.196142,0.807167,0.589448,0.643445,832.484301
35,2.166489,2.132056,0.818544,0.698913,0.735297,669.981430
36,2.153777,2.176533,0.810011,0.644365,0.696891,664.706062
37,2.138985,2.130358,0.813993,0.679327,0.708441,672.702711
38,2.131723,2.166572,0.814562,0.698533,0.733950,659.608722
39,2.113895,2.091709,0.812856,0.684964,0.724985,663.725350
40,2.103970,2.169980,0.808874,0.700303,0.709022,672.097091
41,2.095706,2.059971,0.816837,0.677008,0.740892,674.485357
42,2.078305,2.114582,0.818544,0.646730,0.691284,693.844060
43,2.068245,2.113736,0.812856,0.682945,0.742667,695.316749
44,2.051261,2.074525,0.802617,0.653625,0.704677,680.913680
45,2.039687,2.038553,0.817406,0.655666,0.690718,673.003713
46,2.026736,2.041613,0.821957,0.697578,0.723144,695.609055
47,2.016082,1.999449,0.822526,0.690899,0.733971,691.911308
48,1.999975,2.089825,0.807736,0.625147,0.663288,668.259882
49,1.991777,1.990947,0.822526,0.648373,0.705706,686.488193
50,1.978494,1.965914,0.826507,0.703631,0.734109,674.716793
51,1.967165,2.016036,0.810011,0.632583,0.698770,693.120809
52,1.962052,1.979886,0.811718,0.635771,0.715669,690.762966
53,1.938071,1.914323,0.825939,0.727114,0.738230,699.978274
54,1.931895,1.934237,0.820819,0.681510,0.722789,671.130736
55,1.919577,1.919952,0.829352,0.733873,0.732001,666.312211
56,1.911590,1.956160,0.820250,0.657877,0.692695,661.950214
57,1.902446,1.895336,0.810580,0.640002,0.725547,669.778906
58,1.886160,1.955467,0.812287,0.602869,0.663231,667.527092
59,1.880617,1.958019,0.811718,0.658893,0.707246,686.155230
60,1.871753,1.953725,0.826507,0.718160,0.733136,663.874813
61,1.856566,1.868495,0.824232,0.717635,0.756983,663.610716
62,1.848776,1.895832,0.824232,0.714085,0.745188,666.885039
63,1.837772,1.887213,0.813424,0.673218,0.713059,669.577903
64,1.836679,1.879940,0.813424,0.688954,0.741383,666.905959
65,1.824835,1.826447,0.819113,0.713683,0.770974,660.671383
66,1.808950,1.822041,0.825939,0.697985,0.730727,668.363322
67,1.805917,1.843199,0.819113,0.686855,0.704860,658.427964
68,1.798739,1.938975,0.810011,0.678089,0.691011,667.253529
69,1.780915,1.799211,0.819681,0.696556,0.743070,664.458604
70,1.774177,2.020275,0.792947,0.715043,0.711007,661.654184
71,1.761636,1.797009,0.828783,0.747640,0.763789,663.626456
72,1.757735,1.789151,0.817406,0.679557,0.725826,661.717446
73,1.742946,1.804254,0.828214,0.726731,0.749526,657.265597
74,1.741463,1.844370,0.819681,0.655427,0.690954,692.342054
75,1.734414,1.776555,0.825939,0.670853,0.725235,688.070112
76,1.722872,1.749240,0.818544,0.703178,0.762638,665.900631
77,1.708804,1.802292,0.823094,0.664523,0.707963,673.976887
78,1.712350,1.739768,0.825939,0.714262,0.733001,688.461671
79,1.697014,1.755219,0.831627,0.710725,0.728891,663.214796
80,1.685081,1.775443,0.835040,0.735493,0.751643,675.063620
81,1.673084,1.761627,0.816268,0.639272,0.708901,653.518813
82,1.674145,1.794623,0.817406,0.650295,0.688333,663.275868
83,1.660460,1.741404,0.829352,0.721742,0.740291,662.933251
84,1.658423,1.685581,0.836177,0.728209,0.751713,664.590541
85,1.654221,1.677877,0.827076,0.664998,0.711117,658.379659
86,1.642957,1.780388,0.807736,0.699491,0.709356,667.131595
87,1.638691,1.670866,0.836746,0.740205,0.750686,697.415220
88,1.622881,1.675862,0.823094,0.721270,0.772350,689.070064
89,1.616006,1.708874,0.820250,0.651042,0.712513,677.730323
90,1.602933,1.750070,0.823663,0.677339,0.708065,672.461398
91,1.599643,1.728290,0.825939,0.731394,0.754110,680.108284
92,1.595676,1.696599,0.817406,0.684225,0.727019,666.471885
93,1.595759,1.653236,0.833333,0.722465,0.744593,680.479499
94,1.584894,1.708427,0.825939,0.699913,0.721768,671.950303
95,1.576612,1.643914,0.824232,0.699762,0.746645,683.399255
96,1.568350,1.681719,0.816268,0.712048,0.743950,653.207110
97,1.564019,1.625914,0.817975,0.674232,0.740305,660.831307
98,1.555138,1.671620,0.817975,0.660284,0.702546,672.699992
99,1.551495,1.598812,0.837315,0.748795,0.773450,663.965128
100,1.535165,1.594626,0.823094,0.687166,0.745433,655.356819
101,1.542927,1.588478,0.829352,0.732258,0.775474,658.307321
102,1.529338,1.622244,0.835040,0.749539,0.753338,661.687458
103,1.523245,1.610448,0.833902,0.753290,0.783194,686.116603
104,1.518427,1.588368,0.839590,0.759693,0.760867,672.198248
105,1.509169,1.634633,0.821388,0.696640,0.724196,682.928465
106,1.504034,1.624988,0.821388,0.689223,0.741488,664.173453
107,1.502765,1.584992,0.835609,0.748847,0.748339,684.319418
108,1.494283,1.514952,0.828783,0.719881,0.771245,670.715749
109,1.492548,1.537135,0.822526,0.673854,0.738658,663.200401
110,1.482752,1.752317,0.817406,0.653652,0.715420,659.891734
111,1.477126,1.685655,0.805461,0.693064,0.713910,656.209812
112,1.464610,1.587401,0.832196,0.727754,0.760181,650.781944
113,1.465254,1.561102,0.831627,0.722761,0.749183,658.353226
114,1.452534,1.517358,0.840728,0.751192,0.746547,653.972171
115,1.453549,1.568317,0.839590,0.720811,0.740394,680.601254
116,1.452266,1.511473,0.829920,0.698661,0.741680,685.280366
117,1.438806,1.520595,0.830489,0.742703,0.753229,682.090902
118,1.437391,1.549217,0.833902,0.732281,0.765369,658.511809
119,1.427921,1.529906,0.837884,0.748844,0.755087,685.465927
120,1.423105,1.591050,0.823663,0.677049,0.729489,671.817857
121,1.422027,1.542754,0.826507,0.718931,0.744342,670.498111
122,1.409179,1.605591,0.823094,0.665907,0.718202,672.373731
123,1.410061,1.559684,0.821957,0.732762,0.761240,681.118287
124,1.400363,1.561815,0.828214,0.685127,0.725922,663.712489
125,1.401043,1.501193,0.827076,0.714006,0.742759,675.147941
126,1.389136,1.497805,0.833902,0.752326,0.779813,684.456236
127,1.386712,1.547739,0.831058,0.723719,0.752751,658.078260
128,1.380955,1.575338,0.840728,0.739928,0.755458,659.435623
129,1.378436,1.505406,0.829920,0.768926,0.780374,659.698278
130,1.367992,1.444763,0.840728,0.766507,0.781905,663.191388
131,1.364238,1.574116,0.825370,0.687757,0.719297,664.003418
132,1.360852,1.495980,0.829920,0.731908,0.738306,668.197017
133,1.358973,1.563025,0.834471,0.728847,0.739478,655.416401
134,1.351115,1.548814,0.820819,0.681303,0.734692,682.189311
135,1.349530,1.531214,0.829920,0.742721,0.761028,680.735287
136,1.343255,1.507976,0.823094,0.678444,0.727074,656.615597
137,1.336665,1.495967,0.825939,0.706165,0.751231,662.664687
138,1.337508,1.472089,0.833333,0.733642,0.737575,662.964082
139,1.329953,1.542651,0.823094,0.698295,0.739432,694.991700
140,1.320612,1.501509,0.830489,0.751892,0.761714,686.854761
141,1.314644,1.507369,0.823094,0.717766,0.750203,693.618123
142,1.311672,1.449899,0.840728,0.757285,0.782979,680.781790
143,1.312955,1.486526,0.829352,0.719361,0.743075,681.528908
144,1.306267,1.534770,0.829352,0.704820,0.732904,694.016142
145,1.302172,1.416051,0.836177,0.762586,0.776025,661.770483
146,1.294521,1.538915,0.831058,0.699578,0.726237,676.900235
147,1.290637,1.438215,0.831058,0.709037,0.746700,676.512066
148,1.289870,1.502131,0.836746,0.722811,0.754515,680.515917
149,1.283126,1.471030,0.835040,0.736698,0.761509,671.502347
150,1.275282,1.454780,0.833333,0.714844,0.748076,679.145346
151,1.266536,1.456095,0.831058,0.743675,0.775660,677.980460
152,1.272661,1.434888,0.839590,0.740416,0.768627,624.268514
153,1.265776,1.457358,0.845848,0.767970,0.779166,640.528904
154,1.261265,1.431304,0.831627,0.742904,0.771843,669.517250
155,1.246822,1.473049,0.840159,0.745034,0.757591,637.563163
156,1.254748,1.453449,0.827076,0.708205,0.750232,636.063674
157,1.244968,1.443269,0.836177,0.708043,0.753016,620.568235
158,1.242218,1.644754,0.813993,0.626911,0.690194,641.153235
159,1.246663,1.482319,0.835609,0.741531,0.742792,659.135629
