epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,valid_kappa_mc,time
1,1.684507,8.187105,0.178612,0.218132,0.234650,0.234650,557.943062
2,1.516262,25.434210,0.055176,0.043526,0.043597,0.043597,566.302524
3,1.449492,6.668316,0.711035,0.290278,0.297397,0.297397,549.139623
4,1.417442,7.394040,0.575085,0.413928,0.416307,0.416307,552.685238
5,1.383924,5.793621,0.660978,0.437404,0.445020,0.445020,548.132703
6,1.358561,26.469961,0.179750,0.123759,0.124508,0.124508,544.410853
7,1.344206,17.699190,0.159272,0.276362,0.284408,0.284408,552.971254
8,1.321802,10.289736,0.360637,0.393060,0.399268,0.399268,574.593467
9,1.307559,8.000985,0.705916,0.414431,0.417026,0.417026,548.747972
10,1.286981,9.001553,0.642776,0.423706,0.426384,0.426384,561.705396
11,1.280115,7.992940,0.699659,0.436045,0.438822,0.438822,631.126242
12,1.249374,16.276525,0.306030,0.266792,0.264611,0.264611,540.333302
13,1.244102,7.991025,0.644482,0.496608,0.502789,0.502789,531.575879
14,1.214754,9.703763,0.538111,0.494265,0.497608,0.497608,535.346169
15,1.207212,7.576283,0.700796,0.480077,0.483071,0.483071,538.790413
16,1.202151,18.605236,0.302048,0.321523,0.328153,0.328153,542.024520
17,1.202206,60.916065,0.044937,0.048463,0.049297,0.049297,542.786416
18,1.183394,7.078044,0.656997,0.537012,0.546600,0.546600,538.932412
19,1.164864,7.090909,0.634812,0.431811,0.433887,0.433887,555.208584
20,1.145920,8.289883,0.554039,0.532045,0.537823,0.537823,581.298732
21,1.139367,7.522531,0.580205,0.557664,0.562812,0.562812,620.468877
22,1.128944,7.078823,0.668373,0.561839,0.564265,0.564265,621.417921
23,1.128230,7.189686,0.716155,0.510877,0.512968,0.512968,612.381637
24,1.112216,9.272803,0.713311,0.542562,0.543808,0.543808,648.174301
25,1.098408,10.545982,0.415245,0.530781,0.540161,0.540161,716.286238
26,1.086615,11.700553,0.507395,0.527976,0.533213,0.533213,646.301067
27,1.081423,7.240645,0.730944,0.488674,0.490706,0.490706,724.356351
28,1.066640,9.422641,0.626849,0.578858,0.584043,0.584043,887.668013
29,1.067986,12.427073,0.478385,0.491239,0.499546,0.499546,800.457067
30,1.059579,8.529074,0.704778,0.546265,0.547651,0.547651,620.271818
31,1.043478,6.985592,0.705916,0.596124,0.600053,0.600053,606.114939
32,1.035093,7.014220,0.722412,0.539189,0.543111,0.543111,641.443463
33,1.034761,11.655242,0.596701,0.528031,0.530650,0.530650,652.587436
34,1.031195,7.498937,0.689989,0.599957,0.597365,0.597365,601.727904
35,1.022788,7.839419,0.712173,0.565695,0.569882,0.569882,608.267487
36,1.001244,7.585262,0.693402,0.578553,0.579202,0.579202,607.729046
37,1.000458,15.212732,0.427190,0.462019,0.465762,0.465762,622.661157
38,0.995318,9.330658,0.738908,0.285912,0.286851,0.286851,634.836833
39,0.993381,7.717465,0.625142,0.599045,0.599040,0.599040,637.235404
40,0.979207,7.428978,0.718999,0.542039,0.545920,0.545920,657.711454
41,0.971156,8.453036,0.724687,0.548754,0.552928,0.552928,760.352011
42,0.968176,7.760875,0.704209,0.561078,0.565035,0.565035,745.256562
43,0.962921,7.104478,0.608646,0.616377,0.617714,0.617714,712.569680
44,0.955312,6.673298,0.715586,0.582716,0.589651,0.589651,678.379205
45,0.947739,7.435678,0.724118,0.558387,0.562639,0.562639,730.223677
46,0.943537,7.583703,0.723549,0.577353,0.582693,0.582693,684.755897
47,0.935788,11.816994,0.520478,0.541259,0.543970,0.543970,711.876117
48,0.926093,6.913060,0.712173,0.529775,0.531833,0.531833,717.707435
49,0.922378,7.818910,0.700228,0.628273,0.631503,0.631503,698.334498
50,0.916527,6.965037,0.685438,0.620619,0.625067,0.625067,644.356198
51,0.905461,6.791051,0.645620,0.616633,0.623750,0.623750,634.316140
52,0.902884,17.839384,0.320250,0.408799,0.411290,0.411290,622.856354
53,0.900195,6.940872,0.708760,0.591182,0.597214,0.597214,664.867735
54,0.894589,7.524131,0.676337,0.604184,0.610667,0.610667,635.876894
55,0.882021,10.483063,0.527873,0.571750,0.576183,0.576183,646.821057
56,0.877366,7.936887,0.688282,0.618083,0.620046,0.620046,595.873430
57,0.875205,7.919435,0.682594,0.627175,0.626940,0.626940,630.344313
58,0.870242,7.134013,0.703072,0.630363,0.632703,0.632703,664.854079
59,0.860211,6.714153,0.639932,0.625913,0.627421,0.627421,594.292961
60,0.861409,7.969644,0.663823,0.621321,0.629037,0.629037,575.989212
61,0.850335,8.695688,0.645620,0.642690,0.645070,0.645070,586.096757
