epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
1,30.245548,289.825165,14.168436,85.216942,0.288465,0.101312,0.104227,-0.023613,-0.025576,0.010000,0.608216,273.003144
2,10.812627,37.804619,8.916827,5.766479,0.185032,0.136297,0.137755,0.065964,0.070099,0.010000,0.520832,186.214125
3,10.037302,15.776005,8.623173,5.547557,0.159344,0.144315,0.154519,0.107367,0.094655,0.010000,0.519794,180.552433
4,8.373628,19.011559,6.587630,5.866897,0.158986,0.147230,0.158892,0.121181,0.132701,0.010000,0.519165,180.475184
5,6.814535,nan,5.263352,4.078672,0.159038,0.121720,0.129009,0.071726,0.065743,0.010000,0.519070,180.425173
6,5.097965,3.948750,5.037553,3.875351,0.155543,0.139213,0.139942,0.176901,0.184421,0.010000,0.519047,180.587430
7,4.843664,3.675493,4.610906,3.477986,0.137613,0.237609,0.236880,0.337613,0.343829,0.010000,0.519241,181.372720
8,4.391359,3.417497,4.199874,2.962009,0.121738,0.239067,0.232507,0.517415,0.518445,0.010000,0.519295,180.703711
9,4.001286,3.052724,3.800031,2.791982,0.113083,0.310496,0.301749,0.561602,0.562468,0.010000,0.519043,180.540884
10,3.664696,2.692899,3.618607,2.481351,0.101590,0.327988,0.328717,0.646294,0.651059,0.010000,0.518619,180.225045
11,3.482586,2.486201,3.291627,2.097269,0.091019,0.346939,0.344023,0.695410,0.693208,0.010000,0.518976,180.190900
12,3.303699,2.209609,3.186768,2.359724,0.097617,0.337464,0.338192,0.673081,0.680730,0.010000,0.519104,180.446850
13,3.153468,2.125480,3.189966,2.180948,0.092115,0.357143,0.364431,0.693145,0.701770,0.010000,0.519358,180.642403
14,3.059891,1.955405,3.034623,1.869756,0.082220,0.378280,0.373178,0.771253,0.770238,0.010000,0.519550,180.644558
15,2.983330,1.874642,3.018095,1.845961,0.082154,0.370991,0.367347,0.732122,0.732386,0.010000,0.519693,180.777382
16,2.928379,1.849746,2.913428,1.966744,0.087163,0.354227,0.346939,0.761793,0.757669,0.010000,0.519026,180.456253
17,2.872321,1.755897,2.867566,1.667969,0.073978,0.416910,0.414723,0.788394,0.791335,0.010000,0.519139,180.576601
18,2.854980,1.805212,2.895974,1.710047,0.075984,0.390671,0.392857,0.788300,0.789335,0.010000,0.518991,180.630211
19,2.790849,1.729017,2.816399,1.705303,0.074095,0.421283,0.422012,0.784699,0.784878,0.010000,0.519248,180.671884
20,2.737178,1.633750,2.778630,1.603106,0.071663,0.420554,0.409621,0.810160,0.812286,0.010000,0.519175,180.573327
21,2.684882,1.611277,2.863430,1.686367,0.072739,0.413265,0.413265,0.789298,0.791861,0.010000,0.518921,180.451979
22,2.649819,1.552575,2.686433,1.627747,0.072258,0.408892,0.406706,0.822434,0.819243,0.010000,0.518717,180.263575
23,2.623083,1.525174,2.682345,1.531415,0.068068,0.441691,0.435860,0.833659,0.831727,0.010000,0.519154,185.188196
24,2.607404,1.576940,2.662860,1.516237,0.067841,0.428571,0.426385,0.815984,0.815242,0.010000,0.519757,188.796944
25,2.565053,1.530974,2.632922,1.504620,0.066205,0.451895,0.444606,0.822644,0.820665,0.010000,0.519479,187.888198
26,2.529073,1.490987,2.630471,1.535118,0.068352,0.423469,0.426385,0.819286,0.822091,0.010000,0.519795,189.141512
27,2.499273,1.432203,2.527049,1.437725,0.063703,0.454082,0.446064,0.854692,0.853585,0.010000,0.519799,188.888409
28,2.474500,1.423982,2.602684,1.484153,0.065542,0.467201,0.465015,0.825901,0.827180,0.010000,0.519663,189.334254
29,2.443218,1.385660,2.630078,1.678290,0.073318,0.412536,0.411079,0.794771,0.797573,0.010000,0.519297,188.569968
30,2.412644,1.376885,2.524341,1.413728,0.062759,0.468659,0.459184,0.856583,0.855710,0.010000,0.519234,188.487333
31,2.392071,1.366794,2.481826,1.380478,0.060749,0.483965,0.481778,0.860317,0.860052,0.010000,0.519685,188.479402
32,2.392631,1.356407,2.491481,1.411717,0.062495,0.477405,0.459184,0.858917,0.855094,0.010000,0.519496,188.804094
