epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
1,41.313110,257.138000,10.989859,48.165882,0.228025,0.102041,0.106414,0.020122,0.022001,0.010000,1.232385,478.365915
2,11.163629,14.326220,9.052597,10.176350,0.179537,0.111516,0.112974,0.093487,0.092260,0.010000,0.560985,329.083158
3,9.840466,19.271139,8.841715,11.933781,0.176671,0.091108,0.091108,-0.023854,-0.030384,0.010000,0.560686,365.367634
4,8.062126,5.799278,6.268311,5.977735,0.172595,0.121720,0.124636,0.065865,0.067243,0.010000,0.560906,457.215494
5,5.957773,4.984190,5.805274,4.725510,0.161919,0.129738,0.130466,0.138522,0.133457,0.010000,0.560945,332.622101
6,5.734261,4.642484,5.690768,4.456086,0.150823,0.175656,0.182216,0.247558,0.250437,0.010000,0.560815,332.679572
7,5.344282,4.518888,5.057228,5.865498,0.187457,0.146501,0.143586,0.306515,0.302438,0.010000,0.560793,328.884975
8,4.469872,3.791451,4.233141,3.571203,0.122287,0.282799,0.284257,0.534439,0.536698,0.010000,0.561189,332.815493
9,3.970520,3.161346,3.806153,2.912949,0.101507,0.319242,0.320700,0.636745,0.641763,0.010000,0.561324,328.146938
10,3.562052,2.900130,3.584772,2.648026,0.098775,0.339650,0.346210,0.667753,0.668137,0.010000,0.560958,323.658390
11,3.427920,2.810909,3.305219,2.186339,0.086614,0.378280,0.377551,0.731053,0.735633,0.010000,0.561134,324.674446
12,3.256114,2.278534,3.077223,1.998977,0.078864,0.401603,0.399417,0.766839,0.768482,0.010000,0.560863,341.906090
13,3.095689,2.091478,2.965471,1.895099,0.075180,0.415452,0.413994,0.780787,0.784959,0.010000,0.561030,331.178248
14,2.992077,1.993610,2.964757,1.936549,0.080006,0.381195,0.381195,0.798655,0.795435,0.010000,0.560970,323.183866
15,2.919155,1.897953,2.877301,1.845786,0.075201,0.402332,0.397230,0.794364,0.789790,0.010000,0.560602,326.059668
16,2.831966,1.882027,2.854553,1.777576,0.070370,0.436589,0.435860,0.812547,0.813023,0.010000,0.560987,320.445913
17,2.789632,1.800673,2.832502,1.680543,0.069150,0.445335,0.441691,0.818860,0.819783,0.010000,0.560877,317.636252
18,2.720654,1.719337,2.773102,1.757184,0.068817,0.453353,0.446064,0.819215,0.817268,0.010000,0.560618,366.989120
19,2.654495,1.701275,2.712462,1.711461,0.068414,0.463557,0.463557,0.824816,0.827699,0.010000,0.560815,363.384142
20,2.622001,1.645008,2.754040,1.750921,0.073102,0.415452,0.416181,0.831943,0.830467,0.010000,0.561728,321.922151
