train_loss,valid_loss
1,1.336289,0.347651,71.217760,
2,0.245564,0.173797,71.193436,
3,0.150565,0.136497,71.132738,
4,0.123999,0.111570,71.302209,
5,0.102025,0.125897,71.366535,
6,0.090859,0.085392,71.262220,
7,0.083341,0.083108,71.031808,
8,0.078297,0.093130,71.152886,
9,0.073958,0.074978,71.107970,
10,0.070136,0.062619,71.025624,
