epoch,train_loss,train_xent,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,time
40,0.421225,0.677498,0.683982,0.047873,0.803643,0.747297,0.660272,0.686389,0.010000,433.034319
41,0.417951,0.676043,0.717947,0.049210,0.797666,0.722254,0.666857,0.685350,0.010000,432.836893
42,0.415686,0.682821,0.688863,0.049594,0.798236,0.745304,0.629009,0.670299,0.010000,432.832608
43,0.417176,0.681697,0.677957,0.047808,0.804212,0.718554,0.660877,0.686101,0.010000,433.181177
44,0.411962,0.680786,0.685187,0.049375,0.803073,0.690097,0.674450,0.671358,0.010000,433.594298
45,0.413221,0.689317,0.676634,0.046773,0.805065,0.727092,0.675348,0.696429,0.010000,433.266717
46,0.414731,0.689930,0.663624,0.046838,0.809050,0.760672,0.659874,0.691211,0.010000,433.270827
47,0.412192,0.676997,0.694993,0.047702,0.802220,0.719408,0.675188,0.695800,0.010000,433.447398
48,0.410257,0.687483,0.686221,0.047302,0.808480,0.729368,0.674144,0.690154,0.010000,432.943880
49,0.409167,0.681129,0.681343,0.046847,0.803643,0.741605,0.650053,0.689134,0.010000,432.943658
50,0.410112,0.693101,0.714534,0.048189,0.803927,0.762094,0.635223,0.670025,0.010000,433.619337
51,0.405666,0.683863,0.757427,0.049061,0.797666,0.740182,0.665912,0.692486,0.010000,434.079551
52,0.406069,0.692630,0.657640,0.046773,0.808480,0.756688,0.661003,0.690528,0.010000,434.218069
53,0.403437,0.687971,0.693704,0.048095,0.805635,0.766932,0.642526,0.678286,0.010000,433.595358
54,0.404004,0.693157,0.676580,0.046547,0.809334,0.727092,0.680526,0.702294,0.010000,433.592898
55,0.401243,0.683861,0.693158,0.046720,0.806488,0.747581,0.686427,0.710489,0.010000,433.541743
1,0.386855,0.670349,0.690249,0.046063,0.807342,0.760672,0.668713,0.711122,0.001000,454.999905
2,0.380697,0.667751,0.687972,0.046018,0.810472,0.756118,0.676846,0.706437,0.001000,445.484575
3,0.376596,0.668894,0.687302,0.046357,0.807057,0.765509,0.659992,0.702945,0.001000,452.375921
4,0.376536,0.667512,0.700151,0.047454,0.805635,0.748435,0.671767,0.693557,0.001000,438.643449
5,0.374090,0.668747,0.693397,0.046102,0.809903,0.765225,0.682202,0.709976,0.001000,435.907577
6,0.372732,0.670204,0.703081,0.047199,0.803927,0.758680,0.663169,0.702651,0.001000,435.004778
7,0.371753,0.670939,0.708898,0.047358,0.804212,0.749858,0.671561,0.694573,0.001000,433.240296
8,0.369930,0.668730,0.697288,0.046781,0.805350,0.756118,0.667997,0.705845,0.001000,433.901908
9,0.371303,0.673889,0.698152,0.046462,0.808480,0.763517,0.681059,0.703639,0.001000,439.305453
10,0.367703,0.673292,0.696756,0.046734,0.808196,0.762664,0.666917,0.694506,0.001000,460.142474
11,0.365873,0.672473,0.685351,0.045828,0.810472,0.758964,0.677790,0.703601,0.001000,436.931909
12,0.368302,0.671228,0.687667,0.045889,0.807342,0.765794,0.671839,0.712690,0.001000,436.271854
13,0.366555,0.670976,0.706728,0.047006,0.806773,0.762094,0.668652,0.698425,0.001000,443.356010
14,0.368757,0.669299,0.707336,0.047512,0.801935,0.754411,0.664260,0.698737,0.001000,434.312564
15,0.368850,0.670618,0.708654,0.046312,0.807627,0.748150,0.691378,0.708871,0.001000,436.169258
16,0.364753,0.671727,0.687563,0.046224,0.807627,0.759533,0.667321,0.701997,0.001000,449.353710
17,0.365036,0.673384,0.698444,0.046184,0.809619,0.772908,0.673319,0.705051,0.001000,454.708205
18,0.361850,0.670864,0.701284,0.046203,0.805350,0.753557,0.674161,0.706412,0.001000,456.096213
19,0.363571,0.673601,0.704291,0.047043,0.805065,0.755265,0.670258,0.700292,0.001000,451.389313
20,0.359288,0.672442,0.709232,0.047460,0.805065,0.762948,0.672171,0.698829,0.001000,451.166996
21,0.359306,0.670089,0.717677,0.046774,0.807627,0.758395,0.679332,0.700392,0.001000,455.187933
22,0.359588,0.669692,0.704611,0.046401,0.808480,0.763802,0.689216,0.709805,0.001000,454.328517
23,0.360101,0.670806,0.708935,0.047421,0.803927,0.761810,0.668746,0.698835,0.001000,455.232040
