epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
78,1.113831,0.732546,1.155272,0.749421,0.050519,0.766363,0.745874,0.669089,0.677837,0.010000,0.473035,451.465002
79,1.113344,0.735824,1.171173,0.777718,0.054108,0.737906,0.703472,0.677588,0.671393,0.010000,0.473471,451.443134
80,1.111403,0.754461,1.158333,0.759767,0.051442,0.758680,0.741320,0.654676,0.669010,0.010000,0.473017,444.167494
81,1.102666,0.728764,1.156494,0.752979,0.050328,0.766648,0.744451,0.687877,0.685739,0.010000,0.473240,450.998870
82,1.093078,0.719115,1.153906,0.760388,0.051862,0.760387,0.738190,0.679509,0.690115,0.010000,0.473314,451.241845
83,1.090425,0.728212,1.155283,0.762140,0.050785,0.769209,0.751565,0.669609,0.677919,0.010000,0.473649,451.006232
84,1.089065,0.728366,1.141060,0.755138,0.050590,0.769493,0.747866,0.650166,0.663423,0.010000,0.472973,447.485995
85,1.083239,0.766147,1.138232,0.751859,0.050862,0.762948,0.739898,0.681871,0.691793,0.010000,0.473065,442.234584
86,1.077948,0.734460,1.138724,0.773951,0.053906,0.733352,0.702618,0.692993,0.696713,0.010000,0.473070,449.212433
87,1.073810,0.716758,1.128065,0.743756,0.050137,0.764940,0.745874,0.682306,0.687304,0.010000,0.472336,444.651801
88,1.069991,0.726312,1.133523,0.752322,0.050584,0.761241,0.741890,0.687614,0.695473,0.010000,0.472598,445.349198
89,1.062096,0.719817,1.131096,0.757419,0.051059,0.764940,0.749573,0.651881,0.665159,0.010000,0.472991,446.099760
90,1.061220,0.720958,1.128458,0.763203,0.051072,0.770916,0.753842,0.639138,0.657795,0.010000,0.473365,446.397658
91,1.056902,0.734353,1.119969,0.757987,0.051993,0.749858,0.716278,0.699150,0.697663,0.010000,0.473003,445.823766
92,1.053513,0.712048,1.118942,0.747611,0.050274,0.764371,0.742459,0.672398,0.686476,0.010000,0.472778,443.182094
93,1.046981,0.724292,1.088791,0.729697,0.048676,0.774900,0.757541,0.671377,0.679602,0.010000,0.472961,444.026826
94,1.042140,0.707327,1.105266,0.750102,0.050337,0.761241,0.754411,0.651327,0.675847,0.010000,0.473014,446.311923
95,1.042736,0.730276,1.101687,0.744060,0.049370,0.770916,0.760956,0.666056,0.677553,0.010000,0.472706,444.893734
96,1.034316,0.728423,1.091309,0.740369,0.049413,0.776608,0.759818,0.673617,0.688854,0.010000,0.472973,444.361487
97,1.033492,0.717688,1.098983,0.747004,0.050060,0.771770,0.751281,0.672554,0.682666,0.010000,0.472974,451.504571
98,1.026752,0.700771,1.114447,0.768252,0.052118,0.753842,0.722254,0.673478,0.670624,0.010000,0.473341,450.543178
99,1.021303,0.712193,1.095570,0.753395,0.050207,0.764940,0.749004,0.667618,0.680670,0.010000,0.473072,446.554483
100,1.022093,0.707935,1.092666,0.751692,0.050424,0.771770,0.746158,0.668530,0.672998,0.010000,0.472958,441.468394
1,0.987650,0.646841,1.071702,0.726503,0.048519,0.770916,0.745874,0.686502,0.702273,0.001000,0.502104,638.377149
2,0.978055,0.638311,1.064217,0.716664,0.047220,0.781161,0.759818,0.716759,0.715190,0.001000,0.471148,444.600675
3,0.976187,0.637529,1.070069,0.724593,0.047870,0.775470,0.755549,0.690578,0.702589,0.001000,0.471529,443.339633
