epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
80,0.758776,0.166867,1.841819,1.165878,0.034307,0.771137,0.768950,0.915081,0.922702,0.010000,0.496929,193.694265
81,0.754159,0.174345,1.622945,1.002410,0.031618,0.794461,0.783528,0.920068,0.925823,0.010000,0.496934,193.712324
82,0.740609,0.137377,1.804493,1.295655,0.032614,0.781341,0.775510,0.925134,0.934619,0.010000,0.497290,193.653022
83,0.740693,0.125237,1.743218,1.095024,0.030988,0.782799,0.779883,0.926602,0.933261,0.010000,0.497346,193.699921
84,0.740360,0.209424,1.674961,1.030740,0.030909,0.787172,0.774052,0.927046,0.929403,0.010000,0.496798,193.794172
85,0.738003,0.124389,1.796942,1.121228,0.031627,0.776968,0.769679,0.920974,0.931021,0.010000,0.496831,193.588675
86,0.731190,0.104518,1.707247,1.074252,0.030492,0.787901,0.778426,0.933726,0.938268,0.010000,0.496838,193.491341
87,0.724598,0.136217,1.813350,1.204092,0.033148,0.771137,0.772595,0.921605,0.930809,0.010000,0.497055,194.278038
88,0.727046,0.102730,1.692790,1.059180,0.029259,0.811953,0.800292,0.929679,0.936827,0.010000,0.496750,194.528493
89,0.716550,0.131393,1.812591,1.176866,0.032059,0.783528,0.777697,0.927293,0.932572,0.010000,0.497039,194.614613
90,0.720933,0.127721,1.788874,1.295624,0.032425,0.780612,0.775510,0.931502,0.931526,0.010000,0.496809,194.729789
91,0.716560,0.105454,1.884635,1.202976,0.031120,0.794461,0.785714,0.925555,0.927543,0.010000,0.497188,194.925799
92,0.717630,0.123424,1.751080,1.136025,0.030435,0.791545,0.787172,0.927405,0.934880,0.010000,0.497198,196.042485
93,0.711054,0.123327,1.918938,1.203857,0.031626,0.786443,0.779883,0.926380,0.932823,0.010000,0.497375,197.087238
94,0.723827,0.170630,1.693100,1.129306,0.031581,0.779883,0.776968,0.925377,0.932681,0.010000,0.496981,193.825080
95,0.705025,0.121716,1.813575,1.129615,0.032741,0.781341,0.774052,0.914359,0.927152,0.010000,0.496870,195.896522
96,0.711191,0.133864,1.694754,1.059593,0.031987,0.786443,0.782799,0.913509,0.924738,0.010000,0.497340,196.753582
97,0.700753,0.086089,1.741427,1.144468,0.032052,0.786443,0.776968,0.924147,0.930616,0.010000,0.497634,196.150243
98,0.705866,0.124347,1.744654,1.070285,0.032522,0.787172,0.780612,0.910379,0.923155,0.010000,0.496920,195.490178
99,0.698427,0.121296,1.666212,1.152592,0.031702,0.787901,0.783528,0.925928,0.930175,0.010000,0.496859,194.708613
100,0.691715,0.107060,1.760086,1.265151,0.032685,0.783528,0.777697,0.921632,0.930228,0.010000,0.496933,194.811904
